Cód.,Município,Bairro,COMÉRCIO VAREJISTA_47,ALIMENTAÇÃO_56,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS_96,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO_43,TRANSPORTE TERRESTRE_49,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS_82",COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS_45,PUBLICIDADE E PESQUISA DE MERCADO_73,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS_95,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS_10,EDUCAÇÃO_85,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS_14,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS_33",CORREIO E OUTRAS ATIVIDADES DE ENTREGA_53,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES_52,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS_46","FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS_25",FABRICAÇÃO DE PRODUTOS DIVERSOS_32,SERVIÇOS DOMÉSTICOS_97,FABRICAÇÃO DE MÓVEIS_31,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS_77,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA_69","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS_74",ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA_86,CONSTRUÇÃO DE EDIFÍCIOS_41,FABRICAÇÃO DE PRODUTOS TÊXTEIS_13,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS_01",SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS_81,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE_66",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER_93,TELECOMUNICAÇÕES_61,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS_15",IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES_18,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS_23,FABRICAÇÃO DE PRODUTOS DE MADEIRA_16,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO_22,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL_17",EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO_58,ATIVIDADES IMOBILIÁRIAS_68,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO_62,"ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO_80","ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA_59","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS_90",ATIVIDADES VETERINÁRIAS_75,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL_70,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS_38",SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS_71,FABRICAÇÃO DE PRODUTOS QUÍMICOS_20,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS_27",FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS_28,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS_79",OBRAS DE INFRAESTRUTURA_42,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO_63,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES_87",TRANSPORTE AQUAVIÁRIO_50,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO DE OBRA_78","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS_19",EXTRAÇÃO DE MINERAIS NÃO METÁLICOS_08,ATIVIDADES DE SERVIÇOS FINANCEIROS_64,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS_09,METALURGIA_24,ESGOTO E ATIVIDADES RELACIONADAS_37,PRODUÇÃO FLORESTAL_02,PESCA E AQÜICULTURA_03,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS_29",ALOJAMENTO_55,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS_94,"CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA_36",ATIVIDADES DE RÁDIO E DE TELEVISÃO_60,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO_88,FABRICAÇÃO DE BEBIDAS_11,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL_91,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE_65",PESQUISA E DESENVOLVIMENTO CIENTÍFICO_72,"FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES_30","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS_26","ELETRICIDADE, GÁS E OUTRAS UTILIDADES_35",FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS_21,FABRICAÇÃO DE PRODUTOS DO FUMO_12,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL_84",TRANSPORTE AÉREO_51,DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS_39
3201308078,CARIACICA,TABAJARA,68.0,34.0,12.0,19.0,19.0,9.0,24.0,8.0,5.0,5.0,5.0,6.0,1.0,1.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308099,CARIACICA,TIRADENTES,25.0,15.0,6.0,11.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308045,CARIACICA,TUCUM,81.0,29.0,28.0,23.0,22.0,13.0,15.0,20.0,8.0,9.0,6.0,6.0,1.0,12.0,3.0,9.0,4.0,4.0,5.0,6.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308002,CARIACICA,VASCO DA GAMA,41.0,21.0,17.0,19.0,12.0,5.0,13.0,9.0,6.0,4.0,2.0,6.0,4.0,7.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308029,CARIACICA,VERA CRUZ,120.0,44.0,31.0,43.0,28.0,33.0,30.0,14.0,12.0,9.0,20.0,14.0,5.0,3.0,6.0,10.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,0.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308058,CARIACICA,VILA CAJUEIRO,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308093,CARIACICA,VILA CAPIXABA,409.0,123.0,55.0,49.0,69.0,35.0,119.0,48.0,15.0,16.0,29.0,26.0,19.0,4.0,16.0,57.0,7.0,14.0,6.0,29.0,12.0,4.0,7.0,2.0,10.0,7.0,0.0,3.0,1.0,5.0,1.0,0.0,3.0,3.0,6.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,7.0,2.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308088,CARIACICA,VILA INDEPENDÊNCIA,149.0,63.0,35.0,48.0,49.0,23.0,50.0,19.0,4.0,19.0,3.0,8.0,10.0,8.0,11.0,24.0,13.0,4.0,9.0,5.0,6.0,2.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308013,CARIACICA,VILA ISABEL,22.0,11.0,10.0,14.0,6.0,3.0,3.0,7.0,2.0,2.0,2.0,6.0,1.0,7.0,3.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308041,CARIACICA,VILA MERLO,65.0,31.0,20.0,28.0,8.0,5.0,10.0,8.0,3.0,3.0,4.0,8.0,4.0,3.0,6.0,2.0,7.0,1.0,6.0,4.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308004,CARIACICA,VILA PALESTINA,168.0,109.0,41.0,43.0,37.0,22.0,48.0,35.0,9.0,18.0,14.0,9.0,11.0,5.0,4.0,16.0,7.0,10.0,2.0,7.0,8.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308074,CARIACICA,VILA PRUDÊNCIO,80.0,30.0,22.0,57.0,19.0,5.0,10.0,9.0,4.0,9.0,1.0,11.0,8.0,5.0,3.0,3.0,11.0,7.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308086,CARIACICA,VISTA DOURADA,71.0,23.0,14.0,42.0,5.0,9.0,12.0,7.0,4.0,4.0,4.0,3.0,1.0,2.0,6.0,2.0,5.0,1.0,12.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308012,CARIACICA,VISTA LINDA,15.0,10.0,9.0,23.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201308023,CARIACICA,VISTA MAR,113.0,34.0,28.0,74.0,27.0,13.0,17.0,20.0,7.0,9.0,9.0,18.0,10.0,16.0,4.0,6.0,5.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002060,SERRA,ANDRÉ CARLONE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002015,SERRA,BAIRRO DAS LARANJEIRAS,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002044,SERRA,BALNEÁRIO DE CARAPEBUS,239.0,82.0,71.0,121.0,44.0,18.0,40.0,25.0,16.0,18.0,14.0,11.0,14.0,7.0,13.0,3.0,12.0,13.0,11.0,18.0,8.0,1.0,3.0,0.0,5.0,1.0,1.0,8.0,0.0,3.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002075,SERRA,BARCELONA,614.0,222.0,210.0,162.0,119.0,71.0,62.0,95.0,49.0,39.0,68.0,52.0,29.0,23.0,23.0,16.0,19.0,42.0,19.0,8.0,16.0,8.0,7.0,6.0,15.0,12.0,3.0,12.0,3.0,16.0,3.0,5.0,19.0,1.0,5.0,0.0,5.0,17.0,4.0,4.0,4.0,4.0,18.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002083,SERRA,BARRO BRANCO,17.0,9.0,11.0,24.0,8.0,1.0,7.0,3.0,1.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002020,SERRA,BELVEDERE,36.0,6.0,2.0,13.0,6.0,3.0,4.0,6.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002043,SERRA,BICANGA,70.0,41.0,22.0,39.0,9.0,10.0,11.0,9.0,2.0,4.0,7.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,7.0,2.0,9.0,0.0,1.0,0.0,4.0,1.0,2.0,7.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002037,SERRA,CAMARÁ,18.0,11.0,3.0,12.0,8.0,6.0,5.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,10.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002096,SERRA,CAMPINHO DA SERRA I,47.0,14.0,10.0,27.0,17.0,6.0,11.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002094,SERRA,CAMPINHO DA SERRA II,26.0,15.0,8.0,19.0,6.0,3.0,2.0,5.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002066,SERRA,CANTINHO DO CÉU,15.0,17.0,9.0,22.0,3.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,3.0,7.0,2.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002061,SERRA,CARAPINA GRANDE,393.0,122.0,135.0,151.0,68.0,32.0,67.0,48.0,24.0,32.0,29.0,26.0,25.0,16.0,15.0,6.0,23.0,10.0,21.0,8.0,9.0,3.0,6.0,2.0,8.0,8.0,3.0,6.0,1.0,7.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002025,SERRA,CASTELÂNDIA,143.0,52.0,42.0,33.0,19.0,21.0,32.0,22.0,14.0,8.0,20.0,10.0,6.0,1.0,3.0,0.0,6.0,7.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002101,SERRA,CAÇAROCA,48.0,22.0,16.0,16.0,24.0,4.0,13.0,3.0,7.0,4.0,5.0,6.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205002063,SERRA,CENTRAL CARAPINA,111.0,49.0,39.0,74.0,26.0,15.0,26.0,19.0,9.0,8.0,8.0,7.0,5.0,6.0,8.0,2.0,9.0,3.0,9.0,6.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
